,State,County,Population,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More
2806,TX,Tom Green,110224,88467.53777000001,49140.301510000005,4471.653499,17.95523573
2807,NY,Tompkins,101564,80020.71522,59092.007920000004,112.27248259999999,0.0
2808,UT,Tooele,58218,50047.923189999994,34395.55564,1301.399272,146.17818559999998
2809,MT,Toole,5324,3697.1965600000003,2609.905259,1704.673584,1055.217969
2810,GA,Toombs,27223,23109.76464,17192.35559,1973.8289530000002,0.0
2811,NM,Torrance,16383,15719.04289,14629.845430000001,3513.172443,853.691304
2812,ND,Towner,2246,2246.0000010000003,2246.0000010000003,2156.956671,1668.679426
2813,GA,Towns,10471,10124.53335,9466.388979000001,1.107801422,0.0
2814,ND,Traill,8121,5507.087057,4615.032112,2318.997354,0.0
2815,NC,Transylvania,33090,28628.52754,22907.777009999998,1276.35958,0.0
2816,MN,Traverse,3558,2345.600865,2110.037522,1386.2991,0.0
2817,TX,Travis,1024266,808950.5674,447197.4579,3472.9247950000004,0.0
2818,MT,Treasure,718,718.0,718.0,718.0,677.5989639999999
2819,KS,Trego,3001,2170.149149,1102.552229,538.9047239,0.0
2820,WI,Trempealeau,28816,25640.11597,23041.76283,650.5683184,0.0
2821,GA,Treutlen,6885,6334.053352,5092.278218,109.09245590000002,0.0
2822,KY,Trigg,14339,13480.666280000001,11584.04947,1463.786009,0.0
2823,KY,Trimble,8809,8808.999982,8669.149445000001,2265.772673,0.0
2824,CA,Trinity,13786,12946.63992,11514.41274,2318.341355,381.7990558
2825,TX,Trinity,14585,12577.33214,10942.76197,2014.891788,0.0
2826,SD,Tripp,5644,3493.706276,2561.9668890000003,1510.381507,201.9306888
2827,GA,Troup,67044,56484.759979999995,39921.77968,0.00487871,0.0
2828,TN,Trousdale,7870,7332.976284,6505.659058,0.0,0.0
2829,OH,Trumbull,210312,169600.5273,101043.2912,0.0,0.0
2830,WV,Tucker,7141,5948.1949270000005,4741.779397,74.18676404,0.0
2831,CA,Tulare,442179,293487.525,149313.9183,6017.966829999999,144.27894730000003
2832,OK,Tulsa,603403,453131.3558,206198.9964,0.0,0.0
2833,MS,Tunica,10778,8993.111977,7598.779867,2368.761782,0.0
2834,CA,Tuolumne,55365,50738.49343,43820.715639999995,554.0088294,20.63003687
2835,GA,Turner,8930,7733.6154879999995,5112.801165999999,221.1689505,0.0
2836,SD,Turner,8347,8343.201698,8326.372944,2046.9391329999999,0.0
2837,AL,Tuscaloosa,194656,156793.0689,101926.0288,3577.7106259999996,0.0
2838,OH,Tuscarawas,92582,78710.60074,56618.184539999995,0.0,0.0
2839,MI,Tuscola,55729,50779.2905,44315.5499,131.5760064,0.0
2840,GA,Twiggs,9023,8719.515468000001,8400.236541,97.52953657,0.0
2841,ID,Twin Falls,77230,52616.246360000005,27068.69885,1829.717826,168.48221840000002
2842,TX,Tyler,21766,20668.66737,19309.60904,9252.279917,0.0
2843,WV,Tyler,9208,7329.862745,6450.805299000001,131.7903676,0.0
2844,NC,Tyrrell,4407,3613.6603520000003,3448.395871,506.4467097,0.0
2845,WY,Uinta,21118,17313.67067,11957.70562,721.0246490000001,9.132934146
2846,UT,Uintah,32588,28737.34119,22869.258009999998,2178.104105,181.5472701
2847,NY,Ulster,182493,163048.9566,134845.2063,989.3539687000001,0.0
2848,OR,Umatilla,75889,58140.83474,38619.9413,5049.172224,449.36921900000004
2849,TN,Unicoi,18313,15086.110509999999,9721.449998999999,0.0,0.0
2850,AR,Union,41639,36987.35363,27925.42229,2724.616396,0.0
2851,FL,Union,15535,14469.3856,13472.953119999998,1349.878648,0.0
2852,GA,Union,21356,20373.004930000003,19084.97043,7.3590570689999995,0.0
2853,IA,Union,12534,8963.312381,5674.868299000001,1507.9323949999998,0.0
2854,IL,Union,17808,16340.10192,12197.536559999999,468.6177239,0.0
2855,IN,Union,7516,5820.5173350000005,4969.277377,0.0,0.0
2856,KY,Union,15007,11569.6063,9471.659851,5.823671637,0.0
2857,LA,Union,22721,20290.699930000002,17610.83532,3922.159786,0.0
2858,MS,Union,27134,25358.06363,21908.34709,1985.2234620000002,0.0
2859,NC,Union,201292,178122.6343,130147.8007,227.94710869999997,0.0
2860,NJ,Union,536499,289832.3558,65728.09351,0.0,0.0
2861,NM,Union,4549,3280.756774,2277.387727,1219.601056,965.3610016000001
2862,OH,Union,52300,45681.15653,36323.251710000004,134.57424640000002,0.0
2863,OR,Union,25748,21447.07441,15602.170730000002,7990.628084,354.6241194
2864,PA,Union,44947,42211.228989999996,34917.85565,488.5875824,0.0
2865,SC,Union,28961,24843.81256,21031.25008,593.540844,0.0
2866,SD,Union,14399,11591.59448,9600.562092,60.52358022,0.0
2867,TN,Union,19109,18206.35076,16707.71514,19.25814264,0.0
2868,TX,Upshur,39309,37705.27451,36039.492889999994,1204.704512,0.0
2869,WV,Upshur,24254,21078.38564,15723.27451,49.95353101,0.0
2870,GA,Upson,27153,22956.22029,17841.60953,467.3464742,0.0
2871,TX,Upton,3355,2221.583338,1419.747361,1120.769235,232.9495568
2872,UT,Utah,516564,381682.2203,211826.3903,1642.7190970000001,4.561148319
2873,TX,Uvalde,26405,21927.04546,13764.0193,4531.618737,1507.865364
2874,TX,Val Verde,48879,42509.97486,26484.28719,785.5909335,424.34904450000005
2875,AK,Valdez-Cordova,9636,7222.329611,6048.203549,2693.675933,1579.148402
2876,NM,Valencia,76569,70109.67475,55301.63815,781.9969702999999,19.07874889
2877,ID,Valley,9862,8245.876369,6636.9778,1780.027155,51.01767872
2878,MT,Valley,7369,5968.387636,4007.797573,2965.996336,1141.56206
2879,NE,Valley,4260,2581.7830519999998,2025.258182,1003.6909400000001,0.0
2880,AR,Van Buren,17295,16550.202569999998,15035.574990000001,2223.408114,0.0
2881,IA,Van Buren,7570,7570.000009,7570.000009,6901.134881,362.04037189999997
2882,MI,Van Buren,76258,64572.200110000005,52847.74155,0.0,0.0
2883,TN,Van Buren,5548,5085.103006,4525.310465,98.01292423,0.0
2884,OH,Van Wert,28744,24009.5764,18188.98926,497.32628330000006,0.0
2885,TX,Van Zandt,52579,47502.35486,39522.46932,1031.067912,0.0
2886,NC,Vance,45422,38453.59388,28688.195069999998,722.4085715,0.0
2887,IN,Vanderburgh,179703,118121.5503,59364.95377000001,0.0,0.0
2888,PA,Venango,54984,44475.06404,33762.25851,245.44164590000003,0.0
2889,CA,Ventura,823318,470362.4576,170288.7441,328.4208614,110.44435559999998
2890,IL,Vermilion,81625,62340.26854,39578.89768,2384.741525,0.0
2891,LA,Vermilion,57999,46303.362610000004,34192.26474,930.8652986,152.5828188
2892,IN,Vermillion,16212,13889.814669999998,10017.318729999999,375.7772892,0.0
2893,LA,Vernon,52334,48934.55556,39186.744660000004,9524.987978000001,540.3710887999999
2894,MO,Vernon,21159,17637.58763,13513.168569999998,2763.046711,0.0
2895,WI,Vernon,29773,27642.562360000004,23770.159630000002,4718.886885,0.0
2896,TX,Victoria,86793,72846.87814,51788.27087,9064.182869,0.000830299
2897,IN,Vigo,107848,88913.46978,59174.47865,97.10556170000001,0.0
2898,WI,Vilas,21430,19935.5011,17627.82429,2603.588621,3.952631673
2899,OH,Vinton,13435,12356.33751,11362.89664,1526.174035,0.0
2900,VA,Virginia Beach,437994,276724.0837,91530.51417000001,333.60278969999996,0.0
2901,FL,Volusia,494593,397035.7826,226310.6932,867.8969304,0.0
2902,IL,Wabash,11947,8404.932394,5451.068144,384.5148438,0.0
2903,IN,Wabash,32888,25948.58325,19040.62469,10.40768915,0.0
2904,MN,Wabasha,21676,17164.96392,12728.844640000001,1660.974649,0.0
2905,KS,Wabaunsee,7053,7053.00001,7051.730464,4694.68922,160.5088011
2906,AK,Wade Hampton,7459,6833.08327,6254.302175,4955.077251,3863.035746
2907,MN,Wadena,13843,12946.9216,11123.8439,4493.595993999999,0.515262961
2908,OK,Wagoner,73085,68613.78935,60994.04667,88.5181578,0.0
2909,WA,Wahkiakum,3978,3977.999986,3977.999986,2894.620922,1.3474946019999998
2910,NC,Wake,900993,672349.0946,321771.4005,0.0,0.0
2911,FL,Wakulla,30776,29221.591160000004,26194.833619999998,365.26212400000003,0.0042098479999999995
2912,ME,Waldo,38786,37466.15824,33920.47873,3098.195611,0.0
2913,AL,Walker,67023,61289.318660000004,53408.93078,285.43987830000003,0.0
2914,GA,Walker,68756,62959.836070000005,49858.78753,263.2715035,0.0
2915,TX,Walker,67861,57193.65041,43592.97999,1557.6547460000002,0.0
2916,WA,Walla Walla,58781,43106.41218,22779.83697,3138.984505,402.6143225
2917,KS,Wallace,1485,909.8765279999999,732.304849,486.73273509999996,0.0
2918,TX,Waller,43205,39170.07432,32006.20203,758.9766308999999,0.0
2919,OR,Wallowa,7008,5374.697287,4806.143747,1902.6244379999998,324.51503239999994
2920,ND,Walsh,11119,7878.585231999999,5516.728497,2049.976321,160.53072680000002
2921,MS,Walthall,15443,14817.95892,13946.977219999999,4311.625814,0.0
2922,FL,Walton,55043,50969.76665,43345.590039999995,7443.211904000001,0.0
2923,GA,Walton,83768,79033.16586000001,69538.47826,0.0,0.0
2924,SD,Walworth,5438,3589.1850240000003,2089.263719,1439.8689689999999,638.9366572
2925,WI,Walworth,102228,91674.62783,75016.62267000001,0.0,0.0
2926,IA,Wapello,35625,31959.05326,19708.61669,1613.949949,0.0
2927,ND,Ward,61675,50487.80197,34803.694189999995,5183.271455,2159.941389
2928,TX,Ward,10658,9088.127922,6471.2175560000005,675.4189581,21.58643216
2929,GA,Ware,36312,30868.22912,23275.38909,2396.0726170000003,0.0
2930,GA,Warren,5834,5236.5399689999995,4223.619511999999,86.46048015,0.0
2931,IA,Warren,46225,36280.374319999995,26670.47997,3707.9213700000005,0.0
2932,IL,Warren,17707,9354.750055,6389.964753,27.22606766,0.0
2933,IN,Warren,8508,8483.440966,7922.044675,265.5224908,0.0
2934,KY,Warren,113792,87061.96749,52077.1723,93.27962603,0.0
2935,MO,Warren,32513,29093.561169999997,24884.73317,281.5337815,0.0
2936,MS,Warren,48773,43131.68694,33364.26645,2433.118766,12.15765788
2937,NC,Warren,20972,19491.05243,18024.95688,1597.835401,0.0
2938,NJ,Warren,108692,98791.35079,78959.1999,0.0,0.0
2939,NY,Warren,65707,49962.46043,34174.672139999995,611.3868607,0.0
2940,OH,Warren,212693,184464.8559,135850.4708,0.0,0.0
2941,PA,Warren,41815,34103.32026,27208.92877,2130.06915,0.0
2942,TN,Warren,39839,34466.362960000006,25670.1467,502.27623380000006,0.0
2943,VA,Warren,37575,31004.93752,24976.87008,2.3390989319999997,0.0
2944,IN,Warrick,59689,46855.524639999996,34276.50026,135.4451824,0.0
2945,UT,Wasatch,23530,18935.60962,10353.60975,190.8127689,10.99999984
2946,OR,Wasco,25213,20290.65881,15186.79174,4155.431498,2120.953957
2947,MN,Waseca,19136,16514.76643,13495.2253,2590.393885,0.0
2948,WY,Washakie,8533,4961.268437,2869.345041,901.906926,730.0673598999999
2949,WI,Washburn,15911,15067.785730000001,12822.365020000001,2770.340639,0.0
2950,AL,Washington,17581,17123.57476,16227.98566,1708.3004829999998,0.0
2951,AR,Washington,203065,160955.1136,98622.69718999999,1365.288416,0.0
2952,CO,Washington,4814,3723.150809,3093.711202,2485.0286109999997,973.2330278
2953,FL,Washington,24896,23549.35081,20866.169830000003,11315.16897,2.2459965530000003
2954,GA,Washington,21187,19239.461069999998,16289.809809999999,3960.045112,0.0
2955,IA,Washington,21704,16632.85246,11043.7692,1227.435753,0.0
2956,ID,Washington,10198,7822.058370999999,5045.605299,1723.638561,280.1729735
2957,IL,Washington,14716,11765.578440000001,9829.445104999999,1628.931493,0.0
2958,IN,Washington,28262,25687.53888,21602.98591,1699.601765,0.0
2959,KS,Washington,5799,5127.1359600000005,4631.399463000001,2725.835144,0.0
2960,KY,Washington,11717,10277.727990000001,9285.455796,1033.9182150000001,0.0
2961,LA,Washington,47168,41369.222839999995,34520.09263,5121.937867000001,0.0
2962,MD,Washington,147430,126212.7899,82280.94652,59.84144947,0.0
2963,ME,Washington,32856,28288.532639999998,25628.54352,3838.7994799999997,612.2122387999999
2964,MN,Washington,238136,209495.4738,152358.3359,0.0,0.0
2965,MO,Washington,25195,23570.61425,21758.05993,3136.733824,0.0
2966,MS,Washington,51137,38516.41087,16863.48664,877.0229751,0.0
2967,NC,Washington,13228,12390.10835,10238.88419,1692.1388600000002,0.0
2968,NE,Washington,20234,16451.27464,12915.49732,340.2198757,0.0
2969,NY,Washington,63216,59461.229779999994,46981.830539999995,2138.639429,0.0
2970,OH,Washington,61778,52053.08457,40525.50713,2575.805207,0.0
2971,OK,Washington,50976,40874.174060000005,26857.45748,1426.808575,0.0
2972,OR,Washington,529710,350245.5802,107029.1625,284.561577,0.0
2973,PA,Washington,207820,176505.8845,127471.1281,241.6227001,0.0
2974,RI,Washington,126979,110628.2159,82777.93837,1051.000005,0.0
2975,TN,Washington,122979,102827.2477,67767.76243999999,0.0,0.0
2976,TX,Washington,33718,28040.32447,20785.84678,3070.198511,0.0
2977,UT,Washington,138115,113428.7124,74759.95022,3820.677145,39.69999456
2978,VA,Washington,54876,50054.8281,42874.333,82.67609866,0.0
2979,VT,Washington,59534,48324.57073,34791.65679,1088.099905,0.0
2980,WI,Washington,131887,107415.5077,65933.74521000001,0.0,0.0
2981,OK,Washita,11629,10800.34855,9463.831962,4376.6881920000005,0.0
2982,NV,Washoe,421407,285412.849,148730.2519,3817.090507,1035.863691
2983,MI,Washtenaw,344791,277434.5382,158354.7928,0.0,0.0
2984,NC,Watauga,51079,39827.112369999995,31724.03902,419.8332465,0.0
2985,MN,Watonwan,11211,6025.9883740000005,4252.371687,506.06141619999994,0.0
2986,WI,Waukesha,389891,341772.1986,223180.0124,0.0,0.0
2987,WI,Waupaca,52410,46895.8701,37178.07462,426.4603494,0.0
2988,WI,Waushara,24496,22159.7184,19294.86134,245.76643969999998,0.0
2989,GA,Wayne,30099,27515.112830000002,23787.60814,4115.524533,0.0
2990,IA,Wayne,6403,5087.177538,4797.239516,2560.3534809999996,0.0
2991,IL,Wayne,16760,13523.263019999999,10948.17088,3282.9420010000003,0.0
2992,IN,Wayne,68917,52556.22144,33031.56938,65.07210489,0.0
2993,KY,Wayne,20813,19389.14641,15914.432509999999,870.5564357000001,0.0
2994,MI,Wayne,1820584,1041976.084,308466.7565,0.0,0.0
2995,MO,Wayne,13521,12742.92274,11246.37835,4514.764892,13.23861228
2996,MS,Wayne,20747,18117.82921,15584.714080000002,986.1592168999999,0.0
2997,NC,Wayne,122623,106862.8733,86313.04699,0.0,0.0
2998,NE,Wayne,9595,7180.145433,3903.67156,711.7760232999999,0.0
2999,NY,Wayne,93772,83525.61545,69367.48776,0.0,0.0
3000,OH,Wayne,114520,96365.75376,73647.24368,0.0,0.0
3001,PA,Wayne,52822,48451.26294,43180.067489999994,683.269925,0.0
3002,TN,Wayne,17021,15274.620319999998,13457.301290000001,4177.869864,0.0
3003,UT,Wayne,2778,2292.089313,2157.962011,1009.005215,327.8697813
3004,WV,Wayne,42481,36221.18365,30281.64334,353.9331776,0.0
3005,VA,Waynesboro,21006,14962.68344,3996.985346,0.0,0.0
3006,TN,Weakley,35021,31176.420260000003,22920.982659999998,1008.3118119999999,0.0
3007,TX,Webb,250304,167660.9611,68781.47247000001,2996.468001,1064.751357
3008,UT,Weber,231236,173028.2616,77745.87918999999,176.5251446,0.0
3009,GA,Webster,2799,2653.8365510000003,2512.586517,55.97534727,0.0
3010,IA,Webster,38013,34442.3383,21061.42907,320.08131860000003,0.0
3011,KY,Webster,13621,10485.43074,8262.786439,61.73579288,0.0
3012,LA,Webster,41207,34954.57026,27269.12817,3838.8639590000002,0.0
3013,MO,Webster,36202,31220.753160000004,26125.99204,291.3175769,0.0
3014,MS,Webster,10253,8877.908967,7406.93458,1332.491663,0.0
3015,NE,Webster,3812,3811.999994,3811.999994,3811.999994,1823.8247420000002
3016,WV,Webster,9154,7870.442499,7025.938026999999,230.19383,0.0
3017,CO,Weld,252825,204102.2783,130002.0754,4601.577853,1160.152082
3018,IN,Wells,27636,21419.84981,15359.93855,711.3845324,0.0
3019,ND,Wells,4207,2578.721685,2292.775795,1589.26845,3.2326285
3020,LA,West Baton Rouge,23788,19441.157880000002,13791.83255,181.43850940000002,0.0
3021,LA,West Carroll,11604,9610.857635,8611.537570999999,564.7614681,0.0
3022,LA,West Feliciana,15625,14499.601680000002,13584.6557,6606.731528,0.0
3023,NY,Westchester,949113,443321.3842,175844.5922,0.0,0.0
3024,PA,Westmoreland,365169,304613.1138,220471.0387,763.1373397000001,0.0
3025,VA,Westmoreland,17454,16731.94843,15532.586430000001,0.0,0.0
3026,WY,Weston,7208,5534.95295,3689.003853,852.7271783,189.5167196
3027,WV,Wetzel,16583,13783.205109999999,11631.34452,4948.122851,0.0
3028,MI,Wexford,32735,27190.44465,23550.80032,883.7964455,0.0
3029,TX,Wharton,41280,36154.94425,24880.47045,1516.810791,0.0
3030,WA,Whatcom,201140,157915.7731,113692.0457,1232.920075,79.20733232
3031,MT,Wheatland,2168,2167.99999,2167.99999,2167.99999,2167.99999
3032,GA,Wheeler,7421,4793.979644,4516.738254,11.99815482,0.0
3033,NE,Wheeler,818,817.9999978999999,817.9999978999999,817.9999978999999,387.72176349999995
3034,OR,Wheeler,1441,1440.999998,1440.999998,1440.999998,871.8086458999999
3035,TX,Wheeler,5410,4398.550332,2849.44025,556.0851255,0.0
3036,NV,White Pine,10030,9483.627720999999,6753.186873999999,3276.523512,1022.325218
3037,AR,White,77076,62432.754089999995,50776.48932,3774.400457,0.0
3038,GA,White,27144,25179.096569999998,22569.425769999998,0.0,0.0
3039,IL,White,14665,13588.70171,10625.65943,2057.09891,0.0
3040,IN,White,24643,20589.71935,18180.4663,981.2852870999999,0.0
3041,TN,White,25841,24903.66942,23240.69515,618.8410295,0.0
3042,IL,Whiteside,58498,47318.08105,30007.577589999997,365.9523418,0.0
3043,GA,Whitfield,102599,91377.77824,62273.71064,0.0,0.0
3044,IN,Whitley,33292,27570.22063,22055.35148,0.0,0.0
3045,KY,Whitley,35637,32430.46287,25438.30505,771.7104982999999,0.0
3046,WA,Whitman,44776,32508.03402,16362.781680000002,5498.319473,576.7612302
3047,MT,Wibaux,1017,1016.9999960000001,1016.9999960000001,533.6650016,64.72319509
3048,KS,Wichita,2234,2233.9999980000002,2233.9999980000002,2233.9999980000002,2007.350928
3049,TX,Wichita,131500,108419.7126,57182.8482,223.0154649,0.0
3050,MD,Wicomico,98733,82423.72472,55509.07562999999,1135.677076,0.0
3051,TX,Wilbarger,13535,10601.0611,6145.589263,635.9008636,0.0
3052,AL,Wilcox,11670,11590.544909999999,11304.07855,5173.220579,2.202760488
3053,GA,Wilcox,9255,8193.624593,5182.223808,68.68102985,0.0
3054,GA,Wilkes,10593,10299.478729999999,9332.275078,2021.7224670000003,0.0
3055,NC,Wilkes,69340,64492.3677,55543.67042,1613.900574,0.0
3056,MN,Wilkin,6576,4739.13439,3405.147389,1871.1007940000002,0.0
3057,GA,Wilkinson,9563,8931.029031,8135.919475,2020.300741,0.0
3058,MS,Wilkinson,9878,8509.083837,6867.845944,1542.108468,0.0
3059,IL,Will,677560,562270.3123,337661.6055,0.0,0.0
3060,TX,Willacy,22134,17288.047619999998,11001.941840000001,514.7049433,226.0000017
3061,ND,Williams,22398,15740.89394,8399.410329999999,2804.811436,126.6439624
3062,OH,Williams,37642,34110.15081,27141.90748,435.2693712,0.0
3063,SC,Williamsburg,34423,31160.65169,27037.75222,2085.1860829999996,0.0
3064,VA,Williamsburg,14068,7195.472542,1058.073483,0.0,0.0
3065,IL,Williamson,66357,54475.30466,37500.695230000005,1383.3353550000002,0.0
3066,TN,Williamson,183182,160126.074,111527.5305,0.0,0.0
3067,TX,Williamson,422679,378232.1476,267210.4082,12087.47499,0.0
3068,KS,Wilson,9409,7160.899987000001,4991.719338,547.5247444,0.0
3069,NC,Wilson,81234,61011.07698,36460.77485,0.0,0.0
3070,TN,Wilson,113993,102333.3727,79915.38511,28.98324613,0.0
3071,TX,Wilson,42918,39866.17795,35496.21091,3213.13861,0.0
3072,VA,Winchester,26203,19324.19022,6680.995197,0.0,0.0
3073,CT,Windham,118428,106362.2406,80291.63893,56.47192212,0.0
3074,VT,Windham,44513,38816.09337,35801.48103,338.54702369999995,0.0
3075,VT,Windsor,56670,52092.2145,47101.728039999995,0.0,0.0
3076,TX,Winkler,7110,4915.62232,1766.412713,22.34218753,2.4404459309999997
3077,LA,Winn,15313,13877.97564,11842.49632,2485.092494,0.0
3078,IA,Winnebago,10866,7640.273459,5044.3846109999995,1920.1121899999998,0.0
3079,IL,Winnebago,295266,211333.3404,104342.0595,0.0,0.0
3080,WI,Winnebago,166994,142935.7723,87695.82567,19.75151517,0.0
3081,IA,Winneshiek,21056,16917.93885,13017.7264,2676.499217,0.0
3082,MN,Winona,51461,40005.1997,25167.569919999998,1368.409886,0.0
3083,AL,Winston,24484,22374.10015,18814.79119,443.708545,0.0
3084,MS,Winston,19198,17402.452,15050.42241,2019.3944149999998,0.0
3085,WV,Wirt,5717,4904.165065,4587.377206,66.27004016,0.0
3086,TX,Wise,59127,53972.769029999996,47049.92566,2656.787261,0.0
3087,VA,Wise,41452,34615.4003,26079.44172,0.0,0.0
3088,KY,Wolfe,7355,7017.321277,6510.415717,454.75902249999996,0.0
3089,OH,Wood,125488,108138.8249,79111.26197,141.8825295,0.0
3090,TX,Wood,41964,39174.8741,34294.37317,861.6938421,0.0
3091,WI,Wood,74749,61533.16765,43322.51029,6184.564055,6.020680254
3092,WV,Wood,86956,66294.58189,40363.64258,331.7722341,0.0
3093,IA,Woodbury,102172,79423.61515,44597.249130000004,4336.515653,0.0
3094,IL,Woodford,38664,30961.80832,20959.99537,9.042528067000001,0.0
3095,KY,Woodford,24939,21679.229069999998,17064.11744,0.0,0.0
3096,AR,Woodruff,7260,6100.5472549999995,4230.75877,386.8577812,0.0
3097,OK,Woods,8878,7080.293637999999,3877.019057,2225.957112,537.0761196000001
3098,KS,Woodson,3309,1939.2140739999998,1565.892715,67.44429895,0.0
3099,OK,Woodward,20081,16828.66231,11232.865940000002,3922.2364340000004,269.6096922
3100,MA,Worcester,798552,634838.4416,424729.4831,13.55317558,0.0
3101,MD,Worcester,51454,42505.044330000004,27268.81167,0.0,0.0
3102,GA,Worth,21679,19198.30171,17021.12616,958.8328881000001,0.0
3103,IA,Worth,7598,6110.5100299999995,5641.420783,610.4442171000001,0.0
